T [C],RH [%],Short_wave_global [W/m2],,,,,,,,,,,,,,
10.5316,99.6068,0,,,,,,,,,,,,,,
10.4103,99.363,0,,,,,,,,,,,,,,
10.009,98.9833,0.00391255,,,,,,,,,,,,,,
9.64422,98.594,1.49171,,,,,,,,,,,,,,
10.1874,97.8275,20.0939,,,,,,,,,,,,,,
11.3585,88.2505,42.2914,,,,,,,,,,,,,,
13.3847,78.646,70.525,,,,,,,,,,,,,,
14.3044,68.6231,101.976,,,,,,,,,,,,,,
15.488,64.4422,126.816,,,,,,,,,,,,,,
14.6986,80.8179,135.436,,,,,,,,,,,,,,
14.9095,66.5158,108.23,,,,,,,,,,,,,,
13.651,96.8428,90.5779,,,,,,,,,,,,,,
14.2438,87.8165,81.8797,,,,,,,,,,,,,,
13.1928,95.3723,56.5394,,,,,,,,,,,,,,
12.4797,88.9755,41.472,,,,,,,,,,,,,,
12.0906,89.0937,15.2946,,,,,,,,,,,,,,
11.6117,92.1444,1.50103,,,,,,,,,,,,,,
11.0187,92.9779,0,,,,,,,,,,,,,,
10.9798,94.6334,0,,,,,,,,,,,,,,
11.1249,95.9109,0,,,,,,,,,,,,,,
10.9291,96.3578,0,,,,,,,,,,,,,,
11.1352,96.5706,0,,,,,,,,,,,,,,
10.7851,95.6869,0,,,,,,,,,,,,,,
10.7025,95.5221,0,,,,,,,,,,,,,,
10.5901,95.5855,0,,,,,,,,,,,,,,
9.80735,96.0166,0,,,,,,,,,,,,,,
9.31529,96.6698,0.00324717,,,,,,,,,,,,,,
9.43284,97.0297,1.41589,,,,,,,,,,,,,,
10.377,96.8543,14.7572,,,,,,,,,,,,,,
12.2755,88.5708,43.3091,,,,,,,,,,,,,,
14.472,80.1677,75.051,,,,,,,,,,,,,,
15.7233,67.9811,93.6365,,,,,,,,,,,,,,
17.1418,62.8317,104.385,,,,,,,,,,,,,,
17.9466,59.4874,112.642,,,,,,,,,,,,,,
19.1989,55.6871,125.505,,,,,,,,,,,,,,
19.5542,53.9967,123.125,,,,,,,,,,,,,,
19.1364,54.1336,121.405,,,,,,,,,,,,,,
19.0605,54.3909,105.968,,,,,,,,,,,,,,
18.0023,56.3895,88.5001,,,,,,,,,,,,,,
16.0093,65.9895,47.3406,,,,,,,,,,,,,,
13.6996,73.6037,13.3915,,,,,,,,,,,,,,
12.5984,80.8341,0,,,,,,,,,,,,,,
11.7752,83.8098,0,,,,,,,,,,,,,,
11.2451,86.7638,0,,,,,,,,,,,,,,
11.042,90.1764,0,,,,,,,,,,,,,,
11.619,91.0995,0,,,,,,,,,,,,,,
12.3308,91.1381,0,,,,,,,,,,,,,,
12.9139,89.5074,0,,,,,,,,,,,,,,
12.7648,93.7803,0,,,,,,,,,,,,,,
12.6507,97.2265,0,,,,,,,,,,,,,,
12.8761,97.5026,9.05E-05,,,,,,,,,,,,,,
12.5299,97.0318,1.0458,,,,,,,,,,,,,,
13.597,92.3197,14.0397,,,,,,,,,,,,,,
14.7024,88.238,32.3574,,,,,,,,,,,,,,
16.4842,79.5005,61.6556,,,,,,,,,,,,,,
18.4691,67.1777,106.227,,,,,,,,,,,,,,
18.9933,55.5493,123.83,,,,,,,,,,,,,,
20.9161,53.3347,146.962,,,,,,,,,,,,,,
21.0919,52.6711,157.327,,,,,,,,,,,,,,
20.4401,55.2009,123.519,,,,,,,,,,,,,,
19.0478,58.8044,78.8114,,,,,,,,,,,,,,
18.1604,60.289,47.1201,,,,,,,,,,,,,,
17.0882,65.2925,24.5913,,,,,,,,,,,,,,
16.1048,69.9759,6.88064,,,,,,,,,,,,,,
15.5551,73.4632,0.579621,,,,,,,,,,,,,,
15.303,73.8454,0,,,,,,,,,,,,,,
14.953,76.9741,0,,,,,,,,,,,,,,
14.3135,79.9396,0,,,,,,,,,,,,,,
14.1513,83.4219,0,,,,,,,,,,,,,,
14.1863,83.446,0,,,,,,,,,,,,,,
14.1958,81.8581,0,,,,,,,,,,,,,,
14.1016,78.8962,0,,,,,,,,,,,,,,
13.7301,81.4588,0,,,,,,,,,,,,,,
13.5786,83.9088,0,,,,,,,,,,,,,,
13.6794,83.5071,0.00139301,,,,,,,,,,,,,,
13.801,82.3832,0.318525,,,,,,,,,,,,,,
14.1084,80.8921,4.75245,,,,,,,,,,,,,,
14.7524,78.1852,14.1586,,,,,,,,,,,,,,
15.7602,73.5821,30.059,,,,,,,,,,,,,,
17.9264,66.7542,72.7392,,,,,,,,,,,,,,
20.0557,55.5846,128.499,,,,,,,,,,,,,,
19.9409,53.193,130.757,,,,,,,,,,,,,,
19.2607,57.7797,92.4549,,,,,,,,,,,,,,
19.8275,58.9524,78.9738,,,,,,,,,,,,,,
18.9917,62.9635,67.7904,,,,,,,,,,,,,,
18.2657,68.3967,45.1888,,,,,,,,,,,,,,
17.6993,70.9158,25.6435,,,,,,,,,,,,,,
17.0296,75.393,8.23564,,,,,,,,,,,,,,
16.5405,79.7748,0.438807,,,,,,,,,,,,,,
16.1147,82.0061,0,,,,,,,,,,,,,,
15.729,85.1205,0,,,,,,,,,,,,,,
15.5452,86.7481,0,,,,,,,,,,,,,,
15.118,79.5544,0,,,,,,,,,,,,,,
14.4511,79.7091,0,,,,,,,,,,,,,,
13.8213,83.3546,0,,,,,,,,,,,,,,
13.0214,82.8655,0,,,,,,,,,,,,,,
12.5469,85.2685,0,,,,,,,,,,,,,,
12.0666,86.9391,0,,,,,,,,,,,,,,
12.3345,85.562,9.25E-05,,,,,,,,,,,,,,
12.4235,86.117,1.44786,,,,,,,,,,,,,,
13.535,83.5494,12.7128,,,,,,,,,,,,,,
14.9482,77.455,43.1082,,,,,,,,,,,,,,
16.5672,71.8294,75.7774,,,,,,,,,,,,,,
18.2427,63.9736,107.132,,,,,,,,,,,,,,
19.7461,56.909,135.128,,,,,,,,,,,,,,
19.6292,57.3379,130.22,,,,,,,,,,,,,,
20.1656,55.999,125.72,,,,,,,,,,,,,,
20.1886,61.3255,116.585,,,,,,,,,,,,,,
19.5187,58.2038,98.391,,,,,,,,,,,,,,
18.451,68.0935,65.1785,,,,,,,,,,,,,,
16.7679,72.778,24.2676,,,,,,,,,,,,,,
15.8906,76.9428,6.17389,,,,,,,,,,,,,,
15.2349,81.6954,0.382522,,,,,,,,,,,,,,
14.8745,84.0648,0,,,,,,,,,,,,,,
14.6102,86.9448,0,,,,,,,,,,,,,,
13.8417,86.3292,0,,,,,,,,,,,,,,
12.8614,85.9984,0,,,,,,,,,,,,,,
11.9525,86.6893,0,,,,,,,,,,,,,,
11.2934,88.5343,0,,,,,,,,,,,,,,
10.9078,91.7475,0,,,,,,,,,,,,,,
10.7039,93.0396,0,,,,,,,,,,,,,,
10.5305,93.5321,0,,,,,,,,,,,,,,
10.7065,93.7142,0.00343663,,,,,,,,,,,,,,
10.7684,94.454,0.851459,,,,,,,,,,,,,,
11.6391,94.9119,9.66406,,,,,,,,,,,,,,
12.903,89.5065,29.0796,,,,,,,,,,,,,,
14.5199,82.5116,50.8667,,,,,,,,,,,,,,
16.6065,75.8038,83.8645,,,,,,,,,,,,,,
18.3081,63.2289,120.071,,,,,,,,,,,,,,
18.7406,58.8783,124.088,,,,,,,,,,,,,,
20.2931,54.2244,122.297,,,,,,,,,,,,,,
21.8948,51.5685,126.838,,,,,,,,,,,,,,
22.8542,44.5451,138.887,,,,,,,,,,,,,,
22.731,48.9495,143.876,,,,,,,,,,,,,,
21.2743,53.0503,118.446,,,,,,,,,,,,,,
17.9246,64.9006,44.3079,,,,,,,,,,,,,,
15.6904,74.8961,3.76472,,,,,,,,,,,,,,
14.2444,78.0429,0,,,,,,,,,,,,,,
13.3643,80.445,0,,,,,,,,,,,,,,
12.6897,82.803,0,,,,,,,,,,,,,,
12.1842,84.2323,0,,,,,,,,,,,,,,
11.6231,85.4048,0,,,,,,,,,,,,,,
11.1146,86.2691,0,,,,,,,,,,,,,,
10.5742,86.2367,0,,,,,,,,,,,,,,
10.025,87.1913,0,,,,,,,,,,,,,,
9.48826,87.72,0,,,,,,,,,,,,,,
9.19168,88.5949,0.000492993,,,,,,,,,,,,,,
9.25677,90.9123,0.97578,,,,,,,,,,,,,,
10.5232,91.8646,11.3915,,,,,,,,,,,,,,
12.695,85.9566,34.6811,,,,,,,,,,,,,,
14.6565,77.9586,51.6661,,,,,,,,,,,,,,
16.6971,77.2281,63.0608,,,,,,,,,,,,,,
18.2036,66.1688,73.4518,,,,,,,,,,,,,,
19.3183,54.9911,79.6967,,,,,,,,,,,,,,
20.3887,56.9551,83.247,,,,,,,,,,,,,,
22.0084,49.5897,94.089,,,,,,,,,,,,,,
25.8853,41.174,172.1,,,,,,,,,,,,,,
27.0425,43.2556,199.928,,,,,,,,,,,,,,
24.4663,48.9133,146.961,,,,,,,,,,,,,,
19.5535,57.6332,54.7793,,,,,,,,,,,,,,
17.1839,65.5,5.19704,,,,,,,,,,,,,,
15.7254,72.3991,0,,,,,,,,,,,,,,
14.8884,76.6052,0,,,,,,,,,,,,,,
13.847,81.4564,0,,,,,,,,,,,,,,
12.9926,82.9257,0,,,,,,,,,,,,,,
12.2602,85.5611,0,,,,,,,,,,,,,,
11.543,85.8758,0,,,,,,,,,,,,,,
11.5828,89.967,0,,,,,,,,,,,,,,
11.9102,90.6428,0,,,,,,,,,,,,,,
11.5656,89.3209,0,,,,,,,,,,,,,,
11.0129,90.0928,0.00788361,,,,,,,,,,,,,,
10.745,91.191,1.52338,,,,,,,,,,,,,,
12.1772,92.1088,12.8128,,,,,,,,,,,,,,
14.0069,89.3994,29.2006,,,,,,,,,,,,,,
16.3584,78.973,46.0945,,,,,,,,,,,,,,
18.8503,66.9379,66.7827,,,,,,,,,,,,,,
20.5544,60.1273,83.4746,,,,,,,,,,,,,,
21.724,55.5901,91.9524,,,,,,,,,,,,,,
22.6453,53.0112,93.5196,,,,,,,,,,,,,,
24.149,51.2688,101.192,,,,,,,,,,,,,,
26.2162,43.7551,160.43,,,,,,,,,,,,,,
26.459,42.711,170.771,,,,,,,,,,,,,,
24.4446,51.3245,118.977,,,,,,,,,,,,,,
20.7035,66.0315,40.5248,,,,,,,,,,,,,,
18.348,73.2583,2.47786,,,,,,,,,,,,,,
17.0803,78.7668,0,,,,,,,,,,,,,,
16.6757,81.5102,0,,,,,,,,,,,,,,
15.7217,83.3425,0,,,,,,,,,,,,,,
15.9766,83.7673,0,,,,,,,,,,,,,,
15.9619,84.4059,0,,,,,,,,,,,,,,
15.2333,86.0828,0,,,,,,,,,,,,,,
15.1325,87.3005,0,,,,,,,,,,,,,,
15.0233,87.27,0,,,,,,,,,,,,,,
14.7918,87.984,0,,,,,,,,,,,,,,
14.4933,89.6723,0.0103212,,,,,,,,,,,,,,
14.5056,89.8062,1.66943,,,,,,,,,,,,,,
15.7287,86.5612,16.0567,,,,,,,,,,,,,,
17.9151,77.3277,41.2618,,,,,,,,,,,,,,
19.6863,69.2838,63.7746,,,,,,,,,,,,,,
21.0904,64.8975,77.2557,,,,,,,,,,,,,,
22.2276,58.9442,91.3542,,,,,,,,,,,,,,
23.9579,53.0382,105.831,,,,,,,,,,,,,,
25.5306,47.5701,124.564,,,,,,,,,,,,,,
25.8756,43.4572,121.977,,,,,,,,,,,,,,
27.5911,39.5796,162.737,,,,,,,,,,,,,,
25.4838,45.8596,143.483,,,,,,,,,,,,,,
23.1235,53.9486,59.242,,,,,,,,,,,,,,
21.2421,63.4245,15.0137,,,,,,,,,,,,,,
19.5764,75.5969,0.355576,,,,,,,,,,,,,,
18.6111,79.4296,0,,,,,,,,,,,,,,
17.8768,84.0768,0,,,,,,,,,,,,,,
17.1009,85.8081,0,,,,,,,,,,,,,,
16.8162,89.341,0,,,,,,,,,,,,,,
16.3427,91.0693,0,,,,,,,,,,,,,,
15.8758,92.1916,0,,,,,,,,,,,,,,
15.5395,91.9434,0,,,,,,,,,,,,,,
15.1216,92.4839,0,,,,,,,,,,,,,,
14.9199,93.0841,0,,,,,,,,,,,,,,
14.7817,95.496,0.000105363,,,,,,,,,,,,,,
14.2452,95.5537,0.753239,,,,,,,,,,,,,,
15.2743,96.1767,13.2196,,,,,,,,,,,,,,
16.6408,91.6322,32.9198,,,,,,,,,,,,,,
18.0432,84.4705,48.4795,,,,,,,,,,,,,,
20.6971,78.6629,77.6434,,,,,,,,,,,,,,
21.4778,70.7373,89.5046,,,,,,,,,,,,,,
22.6986,65.1874,90.4289,,,,,,,,,,,,,,
23.5269,59.6322,99.0805,,,,,,,,,,,,,,
24.6423,58.995,100.472,,,,,,,,,,,,,,
26.9714,48.1732,165.433,,,,,,,,,,,,,,
29.1218,43.5639,207.182,,,,,,,,,,,,,,
27.4237,49.1001,171.768,,,,,,,,,,,,,,
22.299,62.3695,67.2877,,,,,,,,,,,,,,
19.5586,74.3559,4.14394,,,,,,,,,,,,,,
18.1637,79.8383,0,,,,,,,,,,,,,,
17.2491,83.1685,0,,,,,,,,,,,,,,
16.3957,87.5404,0,,,,,,,,,,,,,,
15.3116,84.7311,0,,,,,,,,,,,,,,
14.4533,87.8831,0,,,,,,,,,,,,,,
13.892,91.1711,0,,,,,,,,,,,,,,
13.3628,92.0793,0,,,,,,,,,,,,,,
12.55,88.0797,0,,,,,,,,,,,,,,
12.2402,91.6637,0,,,,,,,,,,,,,,
11.8484,93.282,0.000177218,,,,,,,,,,,,,,
11.3166,91.56,0.595521,,,,,,,,,,,,,,
12.1356,93.4834,10.0144,,,,,,,,,,,,,,
14.1444,96.2945,25.7674,,,,,,,,,,,,,,
16.5939,92.078,39.8752,,,,,,,,,,,,,,
18.8497,83.2362,54.8768,,,,,,,,,,,,,,
20.825,74.1619,67.0829,,,,,,,,,,,,,,
22.3314,65.2567,72.8694,,,,,,,,,,,,,,
23.2613,54.1974,73.1692,,,,,,,,,,,,,,
24.8705,50.7847,84.6218,,,,,,,,,,,,,,
27.6535,48.5119,163.668,,,,,,,,,,,,,,
28.9144,47.3316,196.952,,,,,,,,,,,,,,
26.643,49.2116,152.138,,,,,,,,,,,,,,
22.5597,62.2315,56.5991,,,,,,,,,,,,,,
20.4358,72.9477,2.97148,,,,,,,,,,,,,,
19.3131,75.2425,0,,,,,,,,,,,,,,
18.5439,79.2617,0,,,,,,,,,,,,,,
17.5162,82.3699,0,,,,,,,,,,,,,,
16.793,86.6772,0,,,,,,,,,,,,,,
16.704,86.4488,0,,,,,,,,,,,,,,
15.2263,85.9001,0,,,,,,,,,,,,,,
14.3144,87.8613,0,,,,,,,,,,,,,,
13.9068,90.0632,0,,,,,,,,,,,,,,
13.6366,92.1639,0,,,,,,,,,,,,,,
13.5353,92.3883,0.000417403,,,,,,,,,,,,,,
13.3755,93.2023,0.395225,,,,,,,,,,,,,,
14.1525,95.9071,7.4147,,,,,,,,,,,,,,
15.856,92.8685,18.2886,,,,,,,,,,,,,,
17.5192,83.6002,29.506,,,,,,,,,,,,,,
19.4976,78.9357,45.9509,,,,,,,,,,,,,,
21.5384,69.6993,60.5863,,,,,,,,,,,,,,
23.3595,57.4509,69.0585,,,,,,,,,,,,,,
24.3076,50.5307,70.1651,,,,,,,,,,,,,,
25.8743,45.455,79.3218,,,,,,,,,,,,,,
29.1556,32.8167,168.511,,,,,,,,,,,,,,
31.1675,38.8307,212.333,,,,,,,,,,,,,,
28.9293,41.8742,165.891,,,,,,,,,,,,,,
23.9918,55.6832,62.6276,,,,,,,,,,,,,,
21.0598,64.7727,3.1527,,,,,,,,,,,,,,
19.7423,72.6603,0,,,,,,,,,,,,,,
18.6524,78.529,0,,,,,,,,,,,,,,
18.0179,77.566,0,,,,,,,,,,,,,,
17.4197,74.2981,0,,,,,,,,,,,,,,
16.9463,75.64,0,,,,,,,,,,,,,,
15.3351,79.4075,0,,,,,,,,,,,,,,
14.385,80.9805,0,,,,,,,,,,,,,,
13.7031,82.687,0,,,,,,,,,,,,,,
13.2281,85.617,0,,,,,,,,,,,,,,
12.7093,85.7277,2.94E-05,,,,,,,,,,,,,,
12.2587,87.7322,0.412078,,,,,,,,,,,,,,
13.5685,90.2712,7.23673,,,,,,,,,,,,,,
15.2635,82.5085,19.3096,,,,,,,,,,,,,,
17.1827,78.1794,32.4032,,,,,,,,,,,,,,
18.9807,74.0639,50.1226,,,,,,,,,,,,,,
20.6813,67.4912,64.5835,,,,,,,,,,,,,,
22.4934,64.1747,74.0519,,,,,,,,,,,,,,
23.5381,57.2123,76.2803,,,,,,,,,,,,,,
25.0738,50.0984,84.3801,,,,,,,,,,,,,,
29.3634,42.4459,162.409,,,,,,,,,,,,,,
30.6926,36.6447,193.579,,,,,,,,,,,,,,
27.6858,44.3585,140.311,,,,,,,,,,,,,,
23.2862,56.9212,46.1325,,,,,,,,,,,,,,
20.2741,70.0506,1.65735,,,,,,,,,,,,,,
18.5389,75.8449,0,,,,,,,,,,,,,,
17.0236,80.3558,0,,,,,,,,,,,,,,
16.1469,83.955,0,,,,,,,,,,,,,,
15.4698,84.9904,0,,,,,,,,,,,,,,
14.8807,87.5055,0,,,,,,,,,,,,,,
14.6102,89.3017,0,,,,,,,,,,,,,,
13.9349,88.7726,0,,,,,,,,,,,,,,
13.3826,89.1004,0,,,,,,,,,,,,,,
12.8886,90.1051,0,,,,,,,,,,,,,,
12.7006,92.7641,0.000211637,,,,,,,,,,,,,,
12.4617,92.7562,0.295948,,,,,,,,,,,,,,
13.1,95.0922,6.9888,,,,,,,,,,,,,,
15.0899,96.7974,18.1051,,,,,,,,,,,,,,
17.0236,96.8553,29.3706,,,,,,,,,,,,,,
18.7966,86.912,45.3725,,,,,,,,,,,,,,
21.0179,74.5351,60.4265,,,,,,,,,,,,,,
22.1937,66.2211,69.05,,,,,,,,,,,,,,
23.0195,58.9386,69.5378,,,,,,,,,,,,,,
24.8402,51.8112,79.4317,,,,,,,,,,,,,,
29.3166,46.126,161.27,,,,,,,,,,,,,,
30.2794,46.2572,191.517,,,,,,,,,,,,,,
27.2518,46.6163,136.521,,,,,,,,,,,,,,
22.7679,58.4141,43.6251,,,,,,,,,,,,,,
19.9686,69.7748,0.802319,,,,,,,,,,,,,,
18.3048,74.2346,0,,,,,,,,,,,,,,
16.8804,79.3198,0,,,,,,,,,,,,,,
16.1511,83.2636,0,,,,,,,,,,,,,,
15.1203,83.2283,0,,,,,,,,,,,,,,
14.5686,85.9523,0,,,,,,,,,,,,,,
14.0708,87.6433,0,,,,,,,,,,,,,,
13.4233,87.6608,0,,,,,,,,,,,,,,
12.7593,88.4912,0,,,,,,,,,,,,,,
12.3805,90.6217,0,,,,,,,,,,,,,,
12.198,91.7872,0.0013059,,,,,,,,,,,,,,
11.9883,93.0156,0.304833,,,,,,,,,,,,,,
12.8494,93.9785,7.64608,,,,,,,,,,,,,,
14.9761,96.1823,20.5163,,,,,,,,,,,,,,
16.9064,91.6943,32.2022,,,,,,,,,,,,,,
18.8074,82.6045,48.7874,,,,,,,,,,,,,,
20.6489,73.4816,65.405,,,,,,,,,,,,,,
22.0502,62.9962,74.564,,,,,,,,,,,,,,
22.6844,52.2967,74.9408,,,,,,,,,,,,,,
24.5258,53.2753,83.6282,,,,,,,,,,,,,,
28.1657,43.8037,161.509,,,,,,,,,,,,,,
29.4319,39.787,193.726,,,,,,,,,,,,,,
26.6205,41.5086,143.523,,,,,,,,,,,,,,
22.0269,53.0156,48.6118,,,,,,,,,,,,,,
18.6958,65.1907,0.766178,,,,,,,,,,,,,,
17.1672,72.6692,0,,,,,,,,,,,,,,
16.1421,75.241,0,,,,,,,,,,,,,,
15.2301,80.1744,0,,,,,,,,,,,,,,
14.6495,80.3838,0,,,,,,,,,,,,,,
14.7494,82.3351,0,,,,,,,,,,,,,,
13.9922,83.7217,0,,,,,,,,,,,,,,
13.5023,83.8374,0,,,,,,,,,,,,,,
13.3935,84.3862,0,,,,,,,,,,,,,,
13.248,84.6515,0,,,,,,,,,,,,,,
12.8891,85.4716,6.83E-05,,,,,,,,,,,,,,
12.9572,86.8244,0.188014,,,,,,,,,,,,,,
13.9938,84.7188,6.87597,,,,,,,,,,,,,,
16.0758,77.0065,19.771,,,,,,,,,,,,,,
18.2375,69.8704,33.581,,,,,,,,,,,,,,
20.4267,61.8798,50.3574,,,,,,,,,,,,,,
22.1975,56.8269,65.6711,,,,,,,,,,,,,,
23.251,48.8654,73.5813,,,,,,,,,,,,,,
23.771,45.302,73.7674,,,,,,,,,,,,,,
25.2717,42.7394,82.5156,,,,,,,,,,,,,,
27.1828,36.615,155.703,,,,,,,,,,,,,,
27.377,38.6527,178.05,,,,,,,,,,,,,,
24.9476,46.8495,123.52,,,,,,,,,,,,,,
20.7721,59.6927,36.5482,,,,,,,,,,,,,,
18.9506,67.7592,0.519016,,,,,,,,,,,,,,
17.771,68.603,0,,,,,,,,,,,,,,
17.0171,70.9336,0,,,,,,,,,,,,,,
16.5956,69.3482,0,,,,,,,,,,,,,,
16.9812,65.1167,0,,,,,,,,,,,,,,
16.3787,67.4083,0,,,,,,,,,,,,,,
15.6671,70.8698,0,,,,,,,,,,,,,,
15.4321,71.1081,0,,,,,,,,,,,,,,
15.4463,72.0167,0,,,,,,,,,,,,,,
15.2124,74.4746,0,,,,,,,,,,,,,,
14.9056,87.8031,0,,,,,,,,,,,,,,
14.5703,97.2236,7.07E-05,,,,,,,,,,,,,,
14.9247,97.5624,0.941474,,,,,,,,,,,,,,
15.7565,96.1185,5.1021,,,,,,,,,,,,,,
15.3455,61.2399,12.008,,,,,,,,,,,,,,
16.6839,86.1666,17.6736,,,,,,,,,,,,,,
17.6706,84.0726,33.0062,,,,,,,,,,,,,,
19.2,67.5917,70.7284,,,,,,,,,,,,,,
19.2448,67.4835,79.8953,,,,,,,,,,,,,,
20.0596,64.1535,79.7594,,,,,,,,,,,,,,
19.4234,62.8237,77.2487,,,,,,,,,,,,,,
19.0395,67.2622,45.7288,,,,,,,,,,,,,,
18.2512,70.5544,23.3163,,,,,,,,,,,,,,
17.684,71.7877,5.79394,,,,,,,,,,,,,,
17.3861,74.0234,0.0582584,,,,,,,,,,,,,,
17.0425,77.0465,0,,,,,,,,,,,,,,
16.6307,79.1524,0,,,,,,,,,,,,,,
16.1027,83.2736,0,,,,,,,,,,,,,,
16.0597,85.3057,0,,,,,,,,,,,,,,
16.1049,86.7386,0,,,,,,,,,,,,,,
15.5544,94.6171,0,,,,,,,,,,,,,,
15.6967,89.4404,0,,,,,,,,,,,,,,
16.0528,87.7952,0,,,,,,,,,,,,,,
16.1467,87.2372,0,,,,,,,,,,,,,,
16.0673,87.6005,0,,,,,,,,,,,,,,
15.8313,88.3031,0.0088461,,,,,,,,,,,,,,
15.7605,87.6979,4.50599,,,,,,,,,,,,,,
16.3706,83.9653,18.2175,,,,,,,,,,,,,,
17.6392,78.074,46.0568,,,,,,,,,,,,,,
16.6976,84.0657,55.3489,,,,,,,,,,,,,,
18.1664,82.4981,73.1911,,,,,,,,,,,,,,
17.9488,78.0705,78.6519,,,,,,,,,,,,,,
18.3124,78.6244,64.0961,,,,,,,,,,,,,,
19.4939,69.725,80.4443,,,,,,,,,,,,,,
18.6151,64.9465,70.5069,,,,,,,,,,,,,,
17.8004,68.9117,38.0088,,,,,,,,,,,,,,
17.1569,72.7207,19.8539,,,,,,,,,,,,,,
16.9276,75.6663,4.44429,,,,,,,,,,,,,,
16.4155,82.1332,0,,,,,,,,,,,,,,
16.2666,81.114,0,,,,,,,,,,,,,,
16.2062,78.8692,0,,,,,,,,,,,,,,
16.0122,79.7339,0,,,,,,,,,,,,,,
15.8868,79.8854,0,,,,,,,,,,,,,,
16.289,76.5022,0,,,,,,,,,,,,,,
16.4098,73.9562,0,,,,,,,,,,,,,,
16.2681,75.4255,0,,,,,,,,,,,,,,
16.1396,77.5216,0,,,,,,,,,,,,,,
14.9547,92.3752,0,,,,,,,,,,,,,,
15.0346,87.3931,0,,,,,,,,,,,,,,
15.2438,87.6177,0.000115598,,,,,,,,,,,,,,
15.6305,86.1541,1.77061,,,,,,,,,,,,,,
14.8692,99.6507,7.59324,,,,,,,,,,,,,,
15.0686,99.8716,18.6038,,,,,,,,,,,,,,
12.9077,99.8468,24.6683,,,,,,,,,,,,,,
12.9804,99.7488,55.8611,,,,,,,,,,,,,,
15.1758,71.211,115.244,,,,,,,,,,,,,,
15.3696,54.9087,123.686,,,,,,,,,,,,,,
14.7048,54.5539,90.7996,,,,,,,,,,,,,,
14.64,60.0095,72.5933,,,,,,,,,,,,,,
13.8639,56.6486,59.8187,,,,,,,,,,,,,,
13.3131,51.9869,54.6451,,,,,,,,,,,,,,
11.4513,59.9285,27.9753,,,,,,,,,,,,,,
10.8236,68.5909,0.098172,,,,,,,,,,,,,,
10.1812,72.7595,0,,,,,,,,,,,,,,
9.84402,71.5206,0,,,,,,,,,,,,,,
9.79633,75.5452,0,,,,,,,,,,,,,,
9.32303,78.5825,0,,,,,,,,,,,,,,
9.055,81.5419,0,,,,,,,,,,,,,,
9.43471,79.8708,0,,,,,,,,,,,,,,
7.76089,99.8481,0,,,,,,,,,,,,,,
8.04391,99.863,0,,,,,,,,,,,,,,
8.00914,99.8276,0,,,,,,,,,,,,,,
7.61448,99.7928,1.12E-05,,,,,,,,,,,,,,
7.36987,99.7703,0.0686419,,,,,,,,,,,,,,
7.77547,99.7296,4.43548,,,,,,,,,,,,,,
8.40596,99.4415,22.2729,,,,,,,,,,,,,,
9.67009,97.3048,49.1138,,,,,,,,,,,,,,
12.1841,70.8323,73.8926,,,,,,,,,,,,,,
13.3529,64.0341,92.8967,,,,,,,,,,,,,,
14.3415,59.2162,108.042,,,,,,,,,,,,,,
10.3754,97.4601,109.251,,,,,,,,,,,,,,
12.6954,64.2247,93.7599,,,,,,,,,,,,,,
14.8518,60.6923,116.532,,,,,,,,,,,,,,
13.6269,59.2391,104.121,,,,,,,,,,,,,,
10.1835,99.7878,44.8717,,,,,,,,,,,,,,
8.91069,99.8042,24.0188,,,,,,,,,,,,,,
8.54337,99.7851,0,,,,,,,,,,,,,,
8.28225,99.7612,0,,,,,,,,,,,,,,
8.32308,99.7148,0,,,,,,,,,,,,,,
8.11697,99.5782,0,,,,,,,,,,,,,,
7.70283,99.2465,0,,,,,,,,,,,,,,
8.12962,99.6886,0,,,,,,,,,,,,,,
7.93384,99.8808,0,,,,,,,,,,,,,,
7.97539,99.8691,0,,,,,,,,,,,,,,
8.16321,99.8575,0,,,,,,,,,,,,,,
8.23913,99.8513,0,,,,,,,,,,,,,,
8.12372,99.8422,0,,,,,,,,,,,,,,
8.27365,99.8669,0.000158633,,,,,,,,,,,,,,
8.50998,99.8459,1.46729,,,,,,,,,,,,,,
8.99035,99.8272,14.2344,,,,,,,,,,,,,,
8.61198,99.8473,17.7791,,,,,,,,,,,,,,
9.06521,99.8513,21.7876,,,,,,,,,,,,,,
8.88523,99.8608,29.2701,,,,,,,,,,,,,,
9.01776,99.8762,28.9789,,,,,,,,,,,,,,
8.95745,99.8899,24.6082,,,,,,,,,,,,,,
9.08574,99.8959,16.6818,,,,,,,,,,,,,,
9.31687,99.8721,24.717,,,,,,,,,,,,,,
8.78562,99.8455,22.3476,,,,,,,,,,,,,,
8.79101,99.8408,8.31715,,,,,,,,,,,,,,
8.64716,99.8334,2.3445,,,,,,,,,,,,,,
8.74053,99.8271,0.0396015,,,,,,,,,,,,,,
8.8275,99.8235,0,,,,,,,,,,,,,,
8.59635,99.8222,0,,,,,,,,,,,,,,
8.94872,99.8205,0,,,,,,,,,,,,,,
9.27129,99.8171,0,,,,,,,,,,,,,,
9.42767,99.8138,0,,,,,,,,,,,,,,
9.50693,99.8163,0,,,,,,,,,,,,,,
9.4728,99.8174,0,,,,,,,,,,,,,,
9.48662,99.8123,0,,,,,,,,,,,,,,
9.57569,99.8105,0,,,,,,,,,,,,,,
9.39347,99.8099,0,,,,,,,,,,,,,,
